Date,Composite,Nominal Dividends,Nominal Earnings,CPI,Total Return,Real Earnings,Real Composite,Real Dividends,Real Total Return
1988-10-01,277.4,9.55,23.0733,120.2,88922.93422,60.5940946,728.495787,25.07979368,233525.5333
1988-11-01,271.0,9.64,23.4167,120.3,87128.87502,61.44479791,711.0967914,25.29510357,228623.8504
1988-12-01,276.5,9.75,23.75,120.5,89158.39909,62.21593361,724.3244481,25.54127801,233560.97
1989-01-01,285.4,9.81333,24.16,121.1,92291.93068,62.97640165,743.9348109,25.57981008,240571.7589
1989-02-01,294.0,9.89667,24.56,121.6,95339.67362,63.75582105,763.2007895,25.690974,247494.2659
1989-03-01,292.7,10.01,24.96,122.3,95188.61104,64.42333148,755.4771284,25.83644023,245687.7982
1989-04-01,302.3,10.0867,25.0467,123.1,98583.97232,64.2269822,775.1846239,25.86521583,252797.8151
1989-05-01,313.9,10.1933,25.1333,123.8,102643.8976,64.0846366,800.3790759,25.99077424,261720.382
1989-06-01,323.7,10.37,25.22,124.1,106131.0325,64.15025044,823.3717712,26.37740274,269957.665
1989-07-01,331.9,10.4233,24.71,124.4,109104.3434,62.70142637,842.193582,26.44903996,276851.3944
1989-08-01,346.6,10.5467,24.2,124.6,114225.5388,61.30873836,878.0830048,26.71920954,289381.1436
1989-09-01,347.3,10.73,23.69,125.0,114750.9126,59.82464128,877.0408576,27.09659776,289781.8566
1989-10-01,347.4,10.7967,23.4267,125.6,115081.2303,58.87711647,873.1024968,27.13478908,289227.7189
1989-11-01,340.2,10.9233,23.1633,125.9,112997.6688,58.0764093,852.9697601,27.38755021,283314.5045
1989-12-01,348.6,11.06,22.87,126.1,116093.8669,57.25008469,872.6444917,27.68631118,290615.816
1990-01-01,339.97,11.14,22.49,127.4,113528.9895,55.72435918,842.357065,27.60201695,281295.2507
1990-02-01,330.45,11.23,22.08,128.0,110662.4078,54.45204,814.9310063,27.69458375,272907.3305
1990-03-01,338.46,11.32,21.67,128.7,113660.7356,53.15026325,830.1448131,27.76469681,278777.0198
1990-04-01,338.18,11.4367,21.5333,128.9,113886.7603,52.73303034,828.1710746,28.00740472,278897.9853
1990-05-01,350.25,11.5533,21.3967,129.2,118275.7263,52.2768414,855.7377399,28.22725148,288973.598
1990-06-01,360.39,11.66,21.26,129.9,122028.0188,51.66294565,875.7671206,28.33442833,296534.6614
1990-07-01,360.03,11.7267,21.42,130.4,122237.0111,51.85216933,871.5376528,28.38724715,295903.5573
1990-08-01,330.75,11.7833,21.58,131.6,112629.2838,51.76313921,793.3576596,28.26416118,270159.6522
1990-09-01,315.41,11.83,21.74,132.7,107741.3034,51.71465983,750.2907479,28.14095795,256292.7716
1990-10-01,307.12,11.9267,21.6067,133.5,105249.0165,51.08956816,726.1927167,28.2009725,248863.8617
1990-11-01,315.29,12.0133,21.4733,133.8,108391.9252,50.66029724,743.8393315,28.34205031,255720.6927
1990-12-01,328.75,12.09,21.34,133.8,113365.6325,50.34581286,775.5944694,28.52300269,267454.7759
1991-01-01,325.49,12.1067,21.1833,134.6,112589.3639,49.67908775,763.3393415,28.39264004,264044.643
1991-02-01,362.26,12.1133,21.0267,134.8,125657.5481,49.23866639,848.3118742,28.36596982,294254.9279
1991-03-01,372.28,12.11,20.94,135.0,129483.248,48.96299378,870.4843994,28.31622993,302764.4445
1991-04-01,379.68,12.13,20.3633,135.2,132408.6322,47.54408825,886.474168,28.32103787,309146.7343
1991-05-01,377.99,12.14,19.8567,135.6,132172.072,46.22452322,879.9250395,28.26077404,307684.1071
1991-06-01,378.29,12.15,19.41,136.0,132631.0149,45.05175176,878.0333424,28.20086471,307844.3875
1991-07-01,380.23,12.1933,18.84,136.2,133667.4464,43.66453568,881.2402549,28.25980801,309794.4257
1991-08-01,389.4,12.2367,18.33,136.6,137249.5796,42.35813411,899.8503777,28.2773475,317165.09
1991-09-01,387.2,12.28,17.82,137.2,136834.8467,40.99950787,890.8535044,28.25330845,314823.8705
1991-10-01,386.88,12.2533,17.2033,137.4,137082.6154,39.52301668,888.8216035,28.150842,314934.8377
1991-11-01,385.92,12.2267,16.5867,137.8,137103.4824,37.99582053,884.0424592,28.00819324,314068.4591
1991-12-01,388.51,12.2,15.97,137.9,138384.8012,36.55659231,889.3300989,27.92676432,316773.7483
1992-01-01,416.08,12.24,16.0467,138.1,148568.3781,36.6789682,951.0606598,27.97775062,339592.2412
1992-02-01,412.56,12.28,16.1233,138.6,147676.9012,36.72110657,939.6128416,27.9679215,336336.8062
1992-03-01,407.36,12.32,16.19,139.3,146183.0459,36.68772548,923.1075882,27.91802211,331261.486
1992-04-01,407.41,12.32,16.4833,139.5,146569.4128,37.29881298,921.8972777,27.87799627,331660.8396
1992-05-01,414.81,12.32,16.7667,139.7,149600.9819,37.88578088,937.2983811,27.83808504,338036.1085
1992-06-01,408.27,12.32,17.05,140.2,147612.6015,38.38852496,919.2306796,27.73880514,332353.668
1992-07-01,415.05,12.3433,17.38,140.5,150435.8533,39.04797381,932.5006633,27.73192492,337987.0689
1992-08-01,417.93,12.3667,17.71,140.9,151853.2444,39.67643322,936.305575,27.70562093,340202.9988
1992-09-01,418.48,12.4,18.04,141.3,152428.5424,40.30133447,934.8837277,27.70158245,340525.148
1992-10-01,412.5,12.3867,18.39,141.8,150626.3484,40.93837066,918.2750353,27.57429668,335312.5222
1992-11-01,422.84,12.3833,18.74,142.0,154778.8673,41.65875606,939.9673645,27.52790149,344071.2421
1992-12-01,435.64,12.39,19.09,141.9,159842.1979,42.46670726,969.1040519,27.5622055,355577.3612
1993-01-01,435.23,12.4133,19.34,142.6,160071.314,42.8116533,963.4392898,27.47848479,354339.0691
1993-02-01,441.7,12.4467,19.59,143.1,162832.363,43.2135413,974.3451349,27.45615031,359191.5795
1993-03-01,450.16,12.48,19.84,143.6,166334.5306,43.61263064,989.5494864,27.43375153,365639.4379
1993-04-01,443.08,12.4933,19.67,144.0,164103.1546,43.11882556,971.2805911,27.38670174,359732.3487
1993-05-01,445.25,12.5067,19.5,144.2,165292.8636,42.68687933,974.6837448,27.37805096,361837.7705
1993-06-01,448.06,12.52,19.33,144.4,166723.36,42.25612964,979.4765363,27.36920554,364463.7306
1993-07-01,447.29,12.52,19.69,144.4,166825.0675,43.0431036,977.7932864,27.36920554,364686.0671
1993-08-01,454.13,12.52,20.05,144.8,169765.3022,43.709,990.0034,27.2936,370088.3589
1993-09-01,459.24,12.52,20.41,145.1,172065.5742,44.40180731,999.0732968,27.2371694,374327.4115
1993-10-01,463.9,12.54,20.9,145.7,174203.0929,45.28056005,1005.055111,27.16833603,377416.9191
1993-11-01,462.89,12.56,21.39,145.8,174216.8619,46.31037695,1002.179074,27.19300302,377187.8704
1993-12-01,465.95,12.58,21.89,145.8,175763.106,47.39290096,1008.804121,27.23630398,380535.5631
1994-01-01,472.99,12.6233,22.1567,146.2,178815.5039,47.83907352,1021.244291,27.25527614,386084.9332
1994-02-01,471.58,12.6667,22.4333,146.7,178681.506,48.27120117,1014.729578,27.25576816,384480.7016
1994-03-01,463.81,12.71,22.71,147.2,176138.7735,48.70060761,994.6203793,27.25604239,377721.9416
1994-04-01,447.23,12.7533,23.54,147.4,170245.8756,50.41201194,957.7639805,27.31178895,364589.512
1994-05-01,450.9,12.7967,24.37,147.5,172048.8654,52.15411308,964.9687973,27.3861526,368200.9021
1994-06-01,454.83,12.84,25.2,148.0,173956.7038,53.74819459,970.0909265,27.38598486,371026.1416
1994-07-01,451.4,12.87,25.91,148.4,173055.0418,55.11357305,960.1801186,27.37598167,368108.1315
1994-08-01,464.24,12.9,26.62,149.0,178389.6916,56.39580993,983.5158078,27.32929933,377927.541
1994-09-01,466.96,12.92,27.33,149.4,179848.6055,57.74496064,986.6295946,27.29838608,379998.1942
1994-10-01,463.81,13.0133,28.42,149.5,179053.0603,60.00783197,979.3185274,27.47712596,378064.249
1994-11-01,461.01,13.0967,29.51,149.7,178393.455,62.2260831,972.1059495,27.61627728,376168.2804
1994-12-01,455.19,13.17,30.6,149.7,176566.0259,64.52450501,959.8336417,27.77084088,372314.883
1995-01-01,465.25,13.18,31.25,150.3,180894.29,65.63206919,977.1302462,27.6809815,379918.93
1995-02-01,481.92,13.18,31.9,150.9,187802.8124,66.73082571,1008.1166,27.57091796,392860.0861
1995-03-01,493.15,13.17,32.55,151.4,192606.8031,67.86567503,1028.201464,27.45901506,401578.8236
1995-04-01,507.91,13.2433,33.1767,151.9,198802.5628,68.9446335,1055.489811,27.52095491,413132.404
1995-05-01,523.81,13.3067,33.8033,152.2,205460.0636,70.10831072,1086.38607,27.59820071,426125.7918
1995-06-01,539.35,13.36,34.43,152.5,211992.1934,71.26761652,1116.415596,27.65423633,438808.5492
1995-07-01,557.37,13.44,34.68,152.5,219515.1944,71.78509849,1153.715696,27.81983056,454380.6186
1995-08-01,559.11,13.51,34.93,152.9,220643.8773,72.11343048,1154.289726,27.8915673,455522.0986
1995-09-01,578.77,13.58,35.18,153.2,228848.9781,72.48733368,1192.538207,27.98118225,471536.448
1995-10-01,582.92,13.65,34.7733,153.7,230939.686,71.41625876,1197.181906,28.03392062,474296.3242
1995-11-01,595.53,13.72,34.3667,153.6,236388.4448,70.62714836,1223.876184,28.19602917,485802.8778
1995-12-01,614.57,13.79,33.96,153.5,244402.2908,69.83680417,1263.828173,28.35834893,502599.3793
1996-01-01,614.42,13.8933,33.9867,154.4,244803.0629,69.48431133,1256.15463,28.40423997,500489.0806
1996-02-01,649.54,13.9967,34.0133,154.9,259260.6323,69.31423067,1323.669429,28.52326862,528336.0119
1996-03-01,647.07,14.1,34.04,155.7,258743.7396,69.0122194,1311.860658,28.58614258,524573.4349
1996-04-01,647.17,14.1567,34.33,156.3,259255.463,69.33298221,1307.026685,28.59091842,523593.1955
1996-05-01,661.23,14.2133,34.62,156.6,265362.3665,69.78472337,1332.864028,28.65023711,534900.0387
1996-06-01,668.5,14.27,34.91,156.7,268757.1679,70.32437932,1346.658481,28.74617281,541397.3365
1996-07-01,644.07,14.4,35.2733,157.0,259418.007,70.92045205,1294.966322,28.95262166,521585.5145
1996-08-01,662.68,14.53,35.6367,157.3,267401.4267,71.5144518,1329.842464,29.15828303,536611.5953
1996-09-01,674.88,14.66,36.0,157.8,272817.2726,72.01460076,1350.033716,29.32594575,545745.1936
1996-10-01,701.46,14.74,36.91,158.3,284058.6691,73.60175768,1398.772391,29.39284498,566437.7494
1996-11-01,735.67,14.82,37.82,158.6,298412.2453,75.27372308,1464.215226,29.49647213,593934.4451
1996-12-01,743.25,14.9,38.73,158.6,301990.607,77.08490996,1479.301816,29.65569735,601056.513
1997-01-01,766.22,14.9533,39.2333,159.1,311829.8767,77.84123451,1520.226713,29.66824947,618689.2911
1997-02-01,798.39,15.0067,39.7367,159.6,325431.0991,78.59301797,1579.091359,29.68092073,643652.1458
1997-03-01,792.16,15.06,40.24,160.0,323403.2434,79.389496,1562.852464,29.711874,638042.2589
1997-04-01,763.93,15.0933,40.3433,160.2,312391.6989,79.49392916,1505.275902,29.74039607,615548.1477
1997-05-01,833.09,15.1267,40.4467,160.1,341188.5754,79.74745227,1642.576651,29.82482591,672710.4964
1997-06-01,876.29,15.16,40.55,160.3,359398.3503,79.85137367,1725.597047,29.85318927,707730.0116
1997-07-01,925.29,15.2167,40.58,160.5,380015.1065,79.81087302,1819.817711,29.92750398,747396.1904
1997-08-01,927.24,15.2733,40.61,160.8,381338.6949,79.72086468,1820.250543,29.98277967,748600.1107
1997-09-01,937.02,15.33,40.64,161.2,385886.2259,79.58179256,1834.88512,30.01941141,755647.5783
1997-10-01,951.16,15.3867,40.3333,161.6,392237.4502,78.78571047,1857.963925,30.05586181,766183.4312
1997-11-01,938.92,15.4433,40.0267,161.5,387720.65,78.23522123,1835.190358,30.18510125,757829.4196
1997-12-01,962.37,15.5,39.72,161.3,397937.5536,77.73201538,1883.357493,30.33349039,778763.5456
1998-01-01,963.36,15.55,39.66,161.6,398882.7399,77.47050891,1881.794994,30.37484653,779164.1163
1998-02-01,1023.74,15.6,39.6,161.9,424421.57,77.20997159,1996.033745,30.41604941,827514.5798
1998-03-01,1076.83,15.64,39.54,162.2,446971.9284,76.95039803,2095.662547,30.43763847,869870.2023
1998-04-01,1112.2,15.75,39.35,162.5,462198.1459,76.43925169,2160.501543,30.59512615,897841.9417
1998-05-01,1108.42,15.85,39.16,162.8,461176.1874,75.92998919,2149.190976,30.73264373,894205.8969
1998-06-01,1108.39,15.95,38.97,163.0,461716.7268,75.46887166,2146.495834,30.88859387,894155.5144
1998-07-01,1156.58,16.0167,38.6767,163.2,482347.0049,74.80907983,2237.075178,30.97975238,932963.1431
1998-08-01,1074.62,16.0833,38.3833,163.4,448724.8751,74.15070998,2076.00274,31.07049456,866868.3535
1998-09-01,1020.64,16.14,38.09,163.6,426746.2838,73.49414279,1969.311155,31.14191296,823401.2159
1998-10-01,1032.47,16.1667,37.9633,164.0,432255.8971,73.07101909,1987.27811,31.11734871,831997.7166
1998-11-01,1144.43,16.1833,37.8367,164.0,479693.8994,72.82734188,2202.776534,31.14930007,923305.4576
1998-12-01,1190.05,16.2,37.71,163.9,499381.6238,72.62775741,2291.98257,31.20046858,961786.4606
1999-01-01,1248.77,16.28333333,37.93333333,164.3,524591.7595,72.88002272,2399.219314,31.28461432,1007880.299
1999-02-01,1246.58,16.36666667,38.15666667,164.5,524244.7212,73.21997585,2392.099873,31.40648917,1005988.971
1999-03-01,1281.66,16.45,38.38,165.0,539573.9876,73.42535952,2451.963165,31.47074424,1032267.171
1999-04-01,1334.76,16.45,39.26,166.2,562506.0014,74.56659832,2535.112399,31.24351865,1068368.799
1999-05-01,1332.07,16.45,40.14,166.2,561950.0669,76.23798412,2530.003276,31.24351865,1067312.912
1999-06-01,1322.55,16.45,41.02,166.2,558512.241,77.90936992,2511.921921,31.24351865,1060783.442
1999-07-01,1380.99,16.51333333,42.0,166.7,583772.5565,79.53142172,2615.049954,31.26973517,1105434.795
1999-08-01,1327.49,16.57666667,42.98,167.1,561740.9597,81.19233226,2507.724736,31.31452368,1061169.349
1999-09-01,1318.17,16.64,43.96,167.9,558383.8886,82.64794187,2478.253811,31.28438928,1049801.619
1999-10-01,1300.01,16.65666667,45.36333333,168.2,551279.2029,85.13419294,2439.752418,31.25986936,1034595.709
1999-11-01,1391.0,16.67333333,46.76666667,168.3,590453.4142,87.7157045,2608.963898,31.27255552,1107456.248
1999-12-01,1428.68,16.69,48.17,168.3,607038.2503,90.34780083,2679.636622,31.30381557,1138562.818
2000-01-01,1425.59,16.71333333,49.09666667,168.8,606317.1099,91.81309352,2665.920864,31.25472543,1133841.731
2000-02-01,1388.87,16.73666667,50.02333333,169.8,591292.9302,92.99508536,2581.956771,31.11403502,1099233.755
2000-03-01,1442.21,16.76,50.95,171.2,614596.3381,93.94322897,2659.192625,30.90262056,1133212.257
2000-04-01,1461.36,16.74,51.27333333,171.3,623351.5691,94.48421187,2692.929031,30.84772539,1148684.47
2000-05-01,1418.48,16.72,51.59666667,171.5,605655.1912,94.96915561,2610.863386,30.77493924,1114772.83
2000-06-01,1461.96,16.7,51.92,172.4,624814.2614,95.06539954,2676.845368,30.57766125,1144033.463
2000-07-01,1473.0,16.58333333,52.51333333,172.8,630123.1673,95.9292179,2690.816389,30.29375772,1151083.33
2000-08-01,1485.46,16.46666667,53.10666667,172.8,636040.3456,97.01309506,2713.577809,30.0806358,1161892.591
2000-09-01,1468.05,16.35,53.7,173.7,629169.1694,97.58869775,2667.878729,29.71275993,1143385.473
2000-10-01,1390.14,16.32333333,52.46666667,174.0,596361.8909,95.18297625,2521.937661,29.61315341,1081896.436
2000-11-01,1378.04,16.29666667,51.23333333,174.1,591753.6599,92.89212483,2498.550365,29.54779429,1072919.743
2000-12-01,1330.93,16.27,50.0,174.0,572106.0476,90.70804598,2414.521193,29.51639816,1037892.433
2001-01-01,1335.63,16.17,48.48,175.1,574705.5918,87.39800525,2407.825861,29.15069606,1036058.629
2001-02-01,1305.75,16.07,46.96,175.8,562424.8131,84.32071354,2344.58628,28.8550653,1009882.06
2001-03-01,1185.85,15.97,45.44,176.2,511353.5962,81.40619841,2124.461716,28.61040908,916094.9012
2001-04-01,1189.84,15.87666667,42.55666667,176.9,513644.6533,75.93899167,2123.174979,28.33065069,916558.0884
2001-05-01,1270.37,15.78333333,39.67333333,177.7,548976.6218,70.4752003,2256.668968,28.03731082,975195.0272
2001-06-01,1238.71,15.69,36.79,178.0,535860.118,65.24313798,2196.719963,27.82454022,950290.7207
2001-07-01,1204.45,15.70666667,33.96333333,177.5,521605.6223,60.40000931,2141.980309,27.93255902,927617.5615
2001-08-01,1178.5,15.72333333,31.13666667,177.5,510935.0112,55.37309716,2095.831121,27.96219884,908641.0668
2001-09-01,1044.64,15.74,28.31,178.3,453469.0933,50.12029075,1849.440499,27.86624431,802825.9555
2001-10-01,1076.59,15.74,27.10333333,177.7,467907.6921,48.14601358,1912.440663,27.96033405,831185.2207
2001-11-01,1129.68,15.74,25.89666667,177.4,491551.7519,46.08030094,2010.142658,28.00761759,874662.8647
2001-12-01,1144.93,15.74,24.69,176.7,498758.1433,44.10721087,2045.349086,28.11857023,891001.6442
2002-01-01,1140.21,15.73666667,24.69333333,177.1,497273.273,44.01353119,2032.316485,28.04911997,886342.5773
2002-02-01,1100.67,15.73333333,24.69666667,177.8,480600.7261,43.84616753,1954.116394,27.9327724,853252.7986
2002-03-01,1153.79,15.73,24.7,178.8,504367.6117,43.60682774,2036.968493,27.77066398,890440.1442
2002-04-01,1111.93,15.83333333,25.38,179.8,486645.7185,44.55813304,1952.14834,27.79762699,854374.4943
2002-05-01,1079.25,15.93666667,26.06,179.8,472924.2706,45.75196796,1894.774038,27.97904308,830284.5771
2002-06-01,1014.02,16.04,26.74,179.9,444926.3943,46.91970739,1779.264087,28.14480578,780696.1941
2002-07-01,903.59,15.96,27.84,180.1,397056.0666,48.79559001,1583.73589,27.97333393,695926.1867
2002-08-01,912.55,15.88,28.94,180.7,401574.7752,50.55515307,1594.129403,27.74069906,701509.1303
2002-09-01,867.81,15.8,30.04,181.0,382465.9973,52.38976,1513.46064,27.5552,667020.6992
2002-10-01,854.63,15.89,29.22333333,181.3,377240.8292,50.88115992,1488.008408,27.66630425,656819.3552
2002-11-01,909.93,15.98,28.40666667,181.3,402238.5205,49.45925001,1584.292022,27.82300452,700343.1898
2002-12-01,899.18,16.07,27.59,180.9,398078.4206,48.14355865,1569.036791,28.04157258,694632.5404
2003-01-01,895.84,16.12,28.5,181.7,397194.4709,49.51251513,1556.32602,28.00497347,690038.5
2003-02-01,837.03,16.17,29.41,183.1,371716.9444,50.70277575,1443.037891,27.87704468,640839.2001
2003-03-01,846.63,16.22,30.32,184.2,376580.4739,51.95945972,1450.871945,27.79625451,645346.8985
2003-04-01,890.03,16.20333333,31.73,183.8,396485.3684,54.49411708,1528.565995,27.82812303,680936.6557
2003-05-01,935.96,16.18666667,33.14,183.5,417546.8918,57.00874638,1610.075626,27.84494794,718280.7741
2003-06-01,988.0,16.17,34.55,183.7,441363.9189,59.36957648,1697.7465,27.78599281,758425.1502
2003-07-01,992.54,16.31,35.89333333,183.9,443999.2218,61.61083835,1703.693021,27.99608396,762123.8192
2003-08-01,989.53,16.45,37.23666667,184.6,443265.963,63.67429657,1692.085579,28.12932178,757979.9943
2003-09-01,1019.44,16.59,38.58,185.2,457283.6281,65.75765184,1737.583737,28.27681296,779416.7342
2003-10-01,1038.73,16.85666667,41.96666667,185.0,466566.5262,71.60738306,1772.376577,28.76239366,796098.6807
2003-11-01,1049.9,17.12333333,45.35333333,184.5,472224.6978,77.59574316,1796.290697,29.29658479,807936.786
2003-12-01,1080.64,17.39,48.74,184.3,486702.7619,83.48053912,1850.89064,29.78511644,833611.1809
2004-01-01,1132.52,17.6,49.82666667,185.2,510729.237,84.92702433,1930.322858,29.9983067,870512.0619
2004-02-01,1143.36,17.81,50.91333333,186.2,516287.0304,86.31313885,1938.332927,30.19321074,875259.0181
2004-03-01,1123.98,18.02,52.0,187.4,508214.0249,87.59086446,1893.276535,30.35360342,856055.8802
2004-04-01,1133.36,18.21333333,53.38333333,188.0,513141.5178,89.63402411,1902.983782,30.58134922,861597.3621
2004-05-01,1102.78,18.40666667,54.76666667,189.1,499990.5635,91.42181421,1840.86698,30.72618734,834632.582
2004-06-01,1132.76,18.6,56.15,189.7,514285.9828,93.43454718,1884.931748,30.95071376,855780.5508
2004-07-01,1105.85,18.78666667,56.69,189.4,502779.3155,94.48253516,1843.067763,31.3108466,837958.4469
2004-08-01,1088.94,18.97333333,57.23,189.5,495809.9722,95.33219377,1813.926945,31.60526804,825906.908
2004-09-01,1117.66,19.16,57.77,189.9,509613.5846,96.02901148,1857.846373,31.84898494,847112.4937
2004-10-01,1117.21,19.25333333,58.03,190.9,510139.9706,95.9559032,1847.370233,31.83648095,843545.4356
2004-11-01,1168.94,19.34666667,58.29,191.0,534497.0741,96.33536419,1931.896734,31.9740638,883358.5571
2004-12-01,1199.21,19.44,58.55,190.3,549078.7564,97.12100473,1989.214007,32.24649585,910795.5679
2005-01-01,1181.41,19.70333333,59.10666667,190.7,541680.515,97.83873533,1955.577379,32.61475099,896638.8993
2005-02-01,1199.63,19.96666667,59.66333333,191.8,550797.3459,98.19377713,1974.348302,32.8610942,906501.0083
2005-03-01,1194.9,20.23,60.22,193.3,549399.6492,98.34084884,1951.303226,33.03612375,897184.1224
2005-04-01,1164.43,20.46333333,61.23333333,194.6,536173.9999,99.32764097,1888.841889,33.19392422,869737.0479
2005-05-01,1178.28,20.69666667,62.24666667,194.4,543345.544,101.0752664,1913.274578,33.60695775,882276.892
2005-06-01,1202.25,20.93,63.26,194.5,555203.2331,102.6678902,1951.193028,33.96836771,901067.7294
2005-07-01,1222.24,21.11,64.33,195.4,565247.0739,103.9235677,1974.499321,34.10269724,913143.0519
2005-08-01,1224.27,21.29,65.4,196.4,567006.3799,105.1141833,1967.708581,34.21836334,911321.2928
2005-09-01,1225.92,21.47,66.47,198.8,568599.1898,105.5441956,1946.573495,34.09107686,902848.5647
2005-10-01,1191.96,21.72,67.59,199.2,553687.561,107.1070771,1888.849706,34.41878554,877405.7745
2005-11-01,1237.37,21.97,68.71,197.6,575631.8056,109.7635296,1976.686051,35.09685263,919565.9833
2005-12-01,1262.07,22.22,69.83,196.8,587983.7972,112.0061846,2024.339759,35.6405187,943116.45
2006-01-01,1278.73,22.40666667,70.77666667,198.3,596615.4155,112.6658886,2035.547286,35.66806872,949722.6854
2006-02-01,1276.65,22.59333333,71.72333333,198.7,596523.3978,113.943001,2028.145172,35.89281315,947664.6293
2006-03-01,1293.74,22.78,72.67,199.8,605395.8257,114.8113257,2043.979696,35.99011972,956464.8044
2006-04-01,1302.17,23.0,73.27666667,201.5,610237.4699,114.7930804,2039.941394,36.03112655,955980.1524
2006-05-01,1290.01,23.22,73.88333333,202.5,605445.7161,115.171894,2010.912181,36.19613867,943789.7112
2006-06-01,1253.17,23.44,74.49,202.9,589072.2129,115.8886711,1949.633587,36.4670486,916455.8453
2006-07-01,1260.24,23.66,75.85,203.5,593322.3901,117.6565818,1954.852085,36.70078742,920346.5304
2006-08-01,1287.15,23.88,77.21,203.9,606928.5422,119.5312282,1992.677379,36.96937872,939605.1561
2006-09-01,1317.74,24.1,78.57,202.9,622299.6014,122.2361778,2050.089105,37.49385116,968149.7357
2006-10-01,1363.38,24.36,79.55,201.8,644811.6463,124.4354371,2132.656017,38.10493082,1008641.345
2006-11-01,1388.64,24.62,80.53,201.5,657728.7206,126.15594,2175.402764,38.56897112,1030378.555
2006-12-01,1416.42,24.88,81.51,201.8,671868.7387,127.501351,2215.623404,38.91833657,1050965.181
2007-01-01,1424.16,25.08333333,82.05666667,202.416,676531.6609,127.9658507,2220.951122,39.11699339,1055038.585
2007-02-01,1444.8,25.28666667,82.60333333,203.499,687337.4805,128.1328096,2241.147854,39.22422394,1066185.576
2007-03-01,1406.95,25.49,83.15,205.352,670341.5612,127.816927,2162.742339,39.1828439,1030438.947
2007-04-01,1463.64,25.71666667,83.74,206.686,698372.5803,127.8930521,2235.364064,39.27612836,1066599.006
2007-05-01,1511.14,25.94333333,84.33,207.949,722068.6669,128.0118929,2293.891757,39.38165787,1096091.271
2007-06-01,1514.19,26.17,84.92,208.352,724568.1182,128.6581693,2294.075757,39.64889648,1097757.979
2007-07-01,1520.71,26.44,82.81333333,208.299,728742.3957,125.4983848,2304.540115,40.0681528,1104363.149
2007-08-01,1454.62,26.71,80.70666667,207.917,698137.9242,122.5305734,2208.434941,40.55168861,1059927.806
2007-09-01,1497.12,26.98,78.6,208.49,719614.6732,119.0042227,2266.712493,40.84903218,1089531.614
2007-10-01,1539.66,27.23,74.46,208.936,741152.9158,112.4954122,2326.144055,41.139539,1119746.209
2007-11-01,1463.39,27.48,70.32,210.177,705540.8374,105.6133282,2197.859618,41.27210266,1059648.976
2007-12-01,1479.22,27.73,66.18,210.036,714287.0354,99.46220419,2223.126045,41.67553524,1073505.031
2008-01-01,1378.76,27.92,64.25,211.08,666900.3264,96.08400606,2061.895474,41.75354785,997330.0389
2008-02-01,1354.87,28.11,62.32,211.693,656477.8926,92.92787423,2020.301492,41.91595868,978900.7548
2008-03-01,1316.94,28.3,60.39,213.528,639242.2812,89.2761088,1946.866679,41.83662658,945008.5022
2008-04-01,1370.47,28.43666667,57.38333333,214.823,666375.9896,84.31989374,2013.788291,41.78524621,979182.4451
2008-05-01,1403.22,28.57333333,54.37666667,216.632,683458.1067,79.2346288,2044.693481,41.63545872,995896.8194
2008-06-01,1341.25,28.71,51.37,218.815,654440.0444,74.10670969,1934.896328,41.41724032,944099.6375
2008-07-01,1257.33,28.75666667,49.56333333,219.964,614661.9898,71.12691192,1804.358064,41.26786395,882083.7153
2008-08-01,1281.47,28.80333333,47.75666667,219.086,627636.547,68.80887152,1846.370585,41.50048571,904312.7492
2008-09-01,1216.95,28.85,45.95,218.783,597213.5428,66.29747649,1755.837084,41.62529264,861670.3116
2008-10-01,968.8,28.69666667,35.59333333,216.573,476608.4475,51.87873822,1412.0656,41.82656465,694676.2937
2008-11-01,883.04,28.54333333,25.23666667,212.425,435588.346,37.50174013,1312.199311,42.4154538,647285.2049
2008-12-01,877.56,28.39,14.88,210.228,434052.1815,22.34279126,1317.684133,42.62848412,651743.0971
2009-01-01,865.58,28.01333333,12.20666667,211.143,429281.3687,18.24926816,1294.063479,41.88062523,641786.249
2009-02-01,805.23,27.63666667,9.533333333,212.193,400493.19,14.18204245,1197.881753,41.11304683,595784.4148
2009-03-01,757.13,27.26,6.86,212.709,377699.7826,10.18036397,1123.594603,40.45433263,560513.3031
2009-04-01,848.15,26.70333333,7.076666667,213.24,424215.8646,10.47574989,1255.535648,39.52954893,627976.3491
2009-05-01,902.41,26.14666667,7.293333333,213.856,452444.6827,10.7653878,1332.010092,38.59401367,667834.8903
2009-06-01,926.12,25.59,7.51,215.693,465401.4337,10.9907908,1355.365003,37.45064402,681109.1606
2009-07-01,935.82,25.02666667,9.186666667,215.351,471324.008,13.46592283,1371.735838,36.68437902,690872.2116
2009-08-01,1009.73,24.46333333,10.86333333,215.834,509575.3851,15.887966,1476.76182,35.7783929,745269.9963
2009-09-01,1044.55,23.9,12.54,215.969,528152.9447,18.32867939,1526.732222,34.93265052,771957.4158
2009-10-01,1067.66,23.40333333,25.35,216.177,540824.104,37.01634494,1559.008712,34.17380116,789717.2224
2009-11-01,1088.07,22.90666667,38.16,216.33,552129.7567,55.68223658,1587.687923,33.42490652,805655.6535
2009-12-01,1110.38,22.41,50.97,215.949,564398.3765,74.50552714,1623.100789,32.7578745,825010.7624
2010-01-01,1123.58,22.24,54.29,216.687,572049.8804,79.08826353,1636.802195,32.39865502,833347.4249
